measurement_unit_id,country_code,domain_code,concept_id,entity_id,final_unit_type,final_query,topic_mid,query_language,selection_basis,selection_status,validation_status,signal_status,confidence_level,empirical_validation_status,technical_status,technical_attempt_count,extraction_method,model_consensus,model_confidence,score_margin,exact_validated_other_countries,official_name_check,topic_mid_format_check,ambiguity_flag,selection_rule,second_pass_decision,second_pass_confidence,final_review_status,concept_valid_keyword_count,concept_low_keyword_count,concept_valid_keyword_countries,concept_low_keyword_countries,fallback_query,source_url,inclusion_reason,review_reason,remaining_risk,notes,source_record_set
US|KFOOD|KFOOD_I08,US,KFOOD,KFOOD_I08,,keyword,Korean instant coffee,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=US&q=Korean%20instant%20coffee&hl=en,동결 품목 210111 의 소비자 검색어 번역 x 미국(en),,,커피믹스,KFOOD_ITEM_MASTER_V1
US|KFOOD|KFOOD_I09,US,KFOOD,KFOOD_I09,,keyword,Korean fish cake,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=US&q=Korean%20fish%20cake&hl=en,동결 품목 160420 의 소비자 검색어 번역 x 미국(en),,직역어라 실제 검색되지 않을 가능성이 높다 — 실증에서 탈락 예상,어묵,KFOOD_ITEM_MASTER_V1
US|KFOOD|KFOOD_I10,US,KFOOD,KFOOD_I10,,keyword,Korean beer,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=US&q=Korean%20beer&hl=en,동결 품목 220300 의 소비자 검색어 번역 x 미국(en),,,한국 맥주,KFOOD_ITEM_MASTER_V1
US|KFOOD|KFOOD_I11,US,KFOOD,KFOOD_I11,,keyword,Korean instant rice,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=US&q=Korean%20instant%20rice&hl=en,동결 품목 190490 의 소비자 검색어 번역 x 미국(en),,,즉석밥,KFOOD_ITEM_MASTER_V1
US|KFOOD|KFOOD_I12,US,KFOOD,KFOOD_I12,,keyword,Korean strawberry,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=US&q=Korean%20strawberry&hl=en,동결 품목 081010 의 소비자 검색어 번역 x 미국(en),,신선 딸기는 계절성이 극단적이라 월별 원계열로는 추세 판독 불가,한국 딸기,KFOOD_ITEM_MASTER_V1
US|KFOOD|KFOOD_I13,US,KFOOD,KFOOD_I13,,keyword,Korean ice cream,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=US&q=Korean%20ice%20cream&hl=en,동결 품목 210500 의 소비자 검색어 번역 x 미국(en),,,한국 아이스크림,KFOOD_ITEM_MASTER_V1
US|KFOOD|KFOOD_I14,US,KFOOD,KFOOD_I14,,keyword,Korean drinks,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=US&q=Korean%20drinks&hl=en,동결 품목 220299·220210 의 소비자 검색어 번역 x 미국(en),,'한국 음료'는 총칭이라 특정 제품 검색과 어긋날 수 있음,한국 음료,KFOOD_ITEM_MASTER_V1
US|KFOOD|KFOOD_P01,US,KFOOD,KFOOD_P01,,keyword,Japanese food,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=US&q=Japanese%20food&hl=en,의도어 문법 KFOOD_P01([위약] 일식) x 미국(en),,위약이지만 한식·일식은 대체재이자 보완재라 부호가 양쪽 다 가능 — 계수 부호까지 함께 볼 것,[위약] 일식 · TOPIC 후보,KFOOD_ITEM_MASTER_V1
US|KFOOD|KFOOD_P02,US,KFOOD,KFOOD_P02,,keyword,Thai food,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=US&q=Thai%20food&hl=en,의도어 문법 KFOOD_P02([위약] 태국 음식) x 미국(en),,,[위약] 태국 음식 · TOPIC 후보,KFOOD_ITEM_MASTER_V1
US|KFOOD|KFOOD_P03,US,KFOOD,KFOOD_P03,,keyword,Chinese food,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=US&q=Chinese%20food&hl=en,의도어 문법 KFOOD_P03([위약] 중식) x 미국(en),,,[위약] 중식 · TOPIC 후보,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_C01,GB,KFOOD,KFOOD_C01,,keyword,Korean food,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20food&hl=en,의도어 문법 KFOOD_C01(한국 음식 일반) x 영국(en),,,한국 음식 일반 · TOPIC 후보,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_C02,GB,KFOOD,KFOOD_C02,,keyword,Korean recipe,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20recipe&hl=en,의도어 문법 KFOOD_C02(한국 요리법 (가정조리)) x 영국(en),,,한국 요리법 (가정조리),KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_C03,GB,KFOOD,KFOOD_C03,,keyword,Korean restaurant,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20restaurant&hl=en,의도어 문법 KFOOD_C03(한식당 (외식)) x 영국(en),,,한식당 (외식),KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I01,GB,KFOOD,KFOOD_I01,,keyword,Korean ramen,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20ramen&hl=en,동결 품목 190230 의 소비자 검색어 번역 x 영국(en),,'ramen' 단독은 일식을 가리킨다. 전 언어에서 한국 수식어를 붙였으나 그만큼 검색량이 줄어 과소측정 가능,라면 · TOPIC 후보,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I02,GB,KFOOD,KFOOD_I02,,keyword,kimchi,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=kimchi&hl=en,동결 품목 200599 의 소비자 검색어 번역 x 영국(en),,일본은 자국산 김치를 대량 생산해 JP 신호에 국산 수요가 섞인다,김치 · TOPIC 후보,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I03,GB,KFOOD,KFOOD_I03,,keyword,Korean seaweed snack,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20seaweed%20snack&hl=en,동결 품목 121221 의 소비자 검색어 번역 x 영국(en),,일본어 のり 단독은 일본산 김. 韓国のり 로 한정,김 (조미김),KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I04,GB,KFOOD,KFOOD_I04,,keyword,gochujang,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=gochujang&hl=en,동결 품목 210390 의 소비자 검색어 번역 x 영국(en),,,고추장·소스 · TOPIC 후보,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I05,GB,KFOOD,KFOOD_I05,,keyword,soju,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=soju&hl=en,동결 품목 220890·220870 의 소비자 검색어 번역 x 영국(en),,일본어 焼酎 는 일본 소주다. 韓国焼酎 로 한정했으나 ソジュ 표기와 분산될 수 있음,소주 · TOPIC 후보,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I06,GB,KFOOD,KFOOD_I06,,keyword,Korean snacks,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20snacks&hl=en,동결 품목 190590·190410·170490 의 소비자 검색어 번역 x 영국(en),,과자는 HS 3개 통합 개념이라 품목 대응이 1:1 이 아니다,한국 과자,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I07,GB,KFOOD,KFOOD_I07,,keyword,Korean ginseng,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20ginseng&hl=en,동결 품목 121120 의 소비자 검색어 번역 x 영국(en),,,인삼·홍삼 · TOPIC 후보,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I08,GB,KFOOD,KFOOD_I08,,keyword,Korean instant coffee,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20instant%20coffee&hl=en,동결 품목 210111 의 소비자 검색어 번역 x 영국(en),,,커피믹스,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I09,GB,KFOOD,KFOOD_I09,,keyword,Korean fish cake,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20fish%20cake&hl=en,동결 품목 160420 의 소비자 검색어 번역 x 영국(en),,직역어라 실제 검색되지 않을 가능성이 높다 — 실증에서 탈락 예상,어묵,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I10,GB,KFOOD,KFOOD_I10,,keyword,Korean beer,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20beer&hl=en,동결 품목 220300 의 소비자 검색어 번역 x 영국(en),,,한국 맥주,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I11,GB,KFOOD,KFOOD_I11,,keyword,Korean instant rice,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20instant%20rice&hl=en,동결 품목 190490 의 소비자 검색어 번역 x 영국(en),,,즉석밥,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I12,GB,KFOOD,KFOOD_I12,,keyword,Korean strawberry,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20strawberry&hl=en,동결 품목 081010 의 소비자 검색어 번역 x 영국(en),,신선 딸기는 계절성이 극단적이라 월별 원계열로는 추세 판독 불가,한국 딸기,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I13,GB,KFOOD,KFOOD_I13,,keyword,Korean ice cream,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20ice%20cream&hl=en,동결 품목 210500 의 소비자 검색어 번역 x 영국(en),,,한국 아이스크림,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_I14,GB,KFOOD,KFOOD_I14,,keyword,Korean drinks,,en,FROZEN_ITEM_MASTER,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,ITEM-MASTER-TRANSLATED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Korean%20drinks&hl=en,동결 품목 220299·220210 의 소비자 검색어 번역 x 영국(en),,'한국 음료'는 총칭이라 특정 제품 검색과 어긋날 수 있음,한국 음료,KFOOD_ITEM_MASTER_V1
GB|KFOOD|KFOOD_P01,GB,KFOOD,KFOOD_P01,,keyword,Japanese food,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=GB&q=Japanese%20food&hl=en,의도어 문법 KFOOD_P01([위약] 일식) x 영국(en),,위약이지만 한식·일식은 대체재이자 보완재라 부호가 양쪽 다 가능 — 계수 부호까지 함께 볼 것,[위약] 일식 · TOPIC 후보,KFOOD_ITEM_MASTER_V1
